Administrative,Informational,ProductRelated,TotalTimeOnSite,BounceRates,ExitRates,PageValues,SpecialDay,Month,VisitorType,Weekend,Revenue
0,0,22,681.58,0.00952381,0.025396825,14.63523974,0,Nov,Returning_Visitor,TRUE,TRUE
6,0,46,1869.9246013,0,0.019059741,0,0,June,Returning_Visitor,FALSE,FALSE
5,1,199,8078.909524,0.028594771,0.058447712,0,0,Aug,Returning_Visitor,FALSE,FALSE
0,2,18,232.3,0.01,0.025,0,0,June,Returning_Visitor,TRUE,FALSE
8,0,149,4416.636905,0.01025641,0.027991453,0,0,Sep,Returning_Visitor,FALSE,FALSE
0,0,4,145.2,0,0.025,0,0,Aug,Returning_Visitor,FALSE,FALSE
4,3,56,5554.9400000000005,0.016949153,0.043785311,5.763678818,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,5,186.0666667,0.146666667,0.15952381,0,0,June,Returning_Visitor,FALSE,FALSE
2,0,22,332.23333329999997,0,0.008333333,0,0,Nov,New_Visitor,FALSE,FALSE
2,0,6,884.3,0.028571429,0.038095238,0,0,Sep,Returning_Visitor,FALSE,FALSE
3,0,11,470.40000000000003,0,0.004761905,0,0,Sep,Returning_Visitor,FALSE,FALSE
12,1,22,755.5690476,0,0.003763441,0,0,Sep,New_Visitor,FALSE,FALSE
3,1,38,1416.43984885,0.007738095,0.012865853,5.62486136,0,Sep,Returning_Visitor,TRUE,FALSE
14,2,46,2416.9571429999996,0.01010929,0.0254213,2.006032937,0,Sep,Returning_Visitor,TRUE,FALSE
5,0,15,2194.833333,0.008333333,0.039,0,0,Nov,Returning_Visitor,FALSE,TRUE
1,0,6,50.400000000000006,0.085714286,0.10952381,0,0,June,Returning_Visitor,FALSE,FALSE
0,0,4,157.2,0.04,0.1,0,0,Oct,Returning_Visitor,TRUE,FALSE
1,3,14,692.3599999999999,0.011111111,0.022222222,50.18313917,0,Jul,Returning_Visitor,TRUE,FALSE
0,0,4,1623.666667,0.133333333,0.140833333,0,0,Aug,Returning_Visitor,FALSE,FALSE
4,2,50,1291.6083333000001,0,0.003636364,0,0,Oct,New_Visitor,TRUE,FALSE
10,0,20,1075.3015873,0,0.009876543,0,0,Sep,Returning_Visitor,FALSE,FALSE
3,0,29,355.5,0.006666667,0.02,0,0,Sep,Returning_Visitor,FALSE,FALSE
1,0,17,636.4166667000001,0.047777778,0.051851852,0,0,Jul,Returning_Visitor,FALSE,FALSE
2,3,1,414.2,0,0.033333333,0,0,Jul,Returning_Visitor,FALSE,FALSE
5,0,12,423.7357143,0.004444444,0.006111111,0,0,Aug,Returning_Visitor,FALSE,FALSE
2,0,87,3385.4700003,0.004597701,0.01954023,0,0,June,Returning_Visitor,FALSE,TRUE
1,0,43,1280.1000000000001,0.00952381,0.020634921,0,0,Sep,Returning_Visitor,FALSE,FALSE
12,4,439,23614.4798133,0.003588626,0.012497612,11.43923328,0,Sep,Returning_Visitor,FALSE,FALSE
15,0,223,2646.5698832999997,0,0.003694084,0.17982681,0,Oct,Returning_Visitor,TRUE,FALSE
6,2,45,1170.3666667,0,0.004255319,0,0,June,New_Visitor,FALSE,FALSE
2,2,10,387.6,0,0.015384615,0,0,Sep,New_Visitor,TRUE,TRUE
0,0,19,281.4333333,0.038596491,0.082807018,0,0,June,Returning_Visitor,FALSE,FALSE
3,0,9,1427.8,0,0.016666667,0,0,Nov,New_Visitor,FALSE,FALSE
4,0,74,3286.7761477,0.0192,0.042311111,0.93770521,0,Jul,Returning_Visitor,FALSE,FALSE
0,0,3,57.4,0,0.133333333,0,0,Aug,Returning_Visitor,FALSE,FALSE
0,0,2,78.1,0.18,0.171428571,0,0,Sep,Returning_Visitor,FALSE,FALSE
0,0,15,431.2,0,0.007142857,0,0,Sep,New_Visitor,FALSE,FALSE
9,1,67,1313.36141,0.022685185,0.029967788,0.131837013,0,Oct,Returning_Visitor,FALSE,TRUE
0,0,24,431.2,0.0125,0.055555556,0,0,Sep,Returning_Visitor,FALSE,FALSE
5,1,20,1014.4096244,0.026634769,0.049669967,0,0,Jul,Returning_Visitor,FALSE,FALSE
4,0,2,182.2,0,0.0375,0,0,Sep,Returning_Visitor,FALSE,TRUE
0,0,6,127.4,0,0,0,0,Aug,Returning_Visitor,FALSE,FALSE
0,0,81,2092.67381,0.015,0.027155449,0,0,Oct,Returning_Visitor,FALSE,FALSE
0,0,16,149.9,0.05625,0.1,0,0,June,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Sep,Returning_Visitor,TRUE,FALSE
5,1,63,1122.42095271,0,0.009068627,0,0,Aug,Returning_Visitor,FALSE,FALSE
1,1,28,1547.8,0.031111111,0.056333333,0,0,Sep,Returning_Visitor,TRUE,FALSE
0,0,49,1571.12381,0.004255319,0.010638298,0,0,Jul,New_Visitor,TRUE,FALSE
11,0,41,1444.0133329999999,0.01,0.028830409,27.5128393,0,Sep,Returning_Visitor,TRUE,FALSE
3,3,13,1192.6317800000002,0.035294118,0.048235852,19.74930078,0,Nov,Returning_Visitor,TRUE,FALSE
8,3,36,3367.667778,0.008527132,0.02372093,0,0,Nov,Returning_Visitor,FALSE,FALSE
6,0,13,285.16111109999997,0.0125,0.025,0,0,Oct,Returning_Visitor,TRUE,FALSE
1,0,11,412,0,0.027272727,0,0,Nov,Returning_Visitor,FALSE,FALSE
1,0,34,3823.3495399999997,0,2.50438e-4,0,0,Oct,Returning_Visitor,FALSE,FALSE
0,0,29,1373.933333,0,0.020689655,0,0,Oct,Returning_Visitor,FALSE,FALSE
0,0,4,141,0,0.05,0,0,Aug,New_Visitor,FALSE,FALSE
0,0,34,2091.480392,0.046212121,0.071855922,0,0,Oct,Returning_Visitor,FALSE,FALSE
3,0,9,1320.9,0.016666667,0.05,0,0,Aug,Returning_Visitor,FALSE,FALSE
3,0,26,1157.266667,0,0.009490509,0,0,Aug,Returning_Visitor,FALSE,FALSE
8,1,47,1173.2614286,0.007272727,0.006818182,0,0,Aug,Returning_Visitor,FALSE,FALSE
0,0,19,187.2,0.068421053,0.131578947,0,0,Nov,Returning_Visitor,FALSE,FALSE
1,0,21,338.8,0,0.008695652,0,0,Sep,Returning_Visitor,TRUE,FALSE
5,0,5,486.04999999999995,0.011111111,0.033333333,0,0,Nov,Returning_Visitor,TRUE,FALSE
4,4,22,580.27343993,0.004365079,0.015583028,0,0,Aug,Returning_Visitor,FALSE,FALSE
3,0,14,2383.0333336699996,0.011764706,0.028431373,0,0,June,Returning_Visitor,FALSE,FALSE
4,0,4,330.8,0,0.025,0,0,Aug,New_Visitor,FALSE,FALSE
0,0,5,20.2,0.18,0.186666667,0,0,Aug,Returning_Visitor,FALSE,FALSE
4,0,98,2303.038889,0.004040404,0.007070707,32.9346011,0,Nov,New_Visitor,FALSE,TRUE
3,1,30,710.4185229999999,0,0.010437463,13.73292849,0,Jul,Returning_Visitor,TRUE,TRUE
0,0,4,288.4333333,0,0.0125,0,0,Aug,Returning_Visitor,FALSE,FALSE
0,0,16,394.5580952,0,0.015,0,0,Oct,New_Visitor,FALSE,FALSE
0,0,9,532,0,0.066666667,0,0,Oct,Returning_Visitor,FALSE,FALSE
3,2,33,866.9071795,0.005405405,0.016216216,0,0,Oct,Returning_Visitor,FALSE,FALSE
3,1,51,4664.612222,0.004155844,0.020606061,0,0,Jul,Returning_Visitor,FALSE,FALSE
3,0,12,445.65000000000003,0.013333333,0.016,0,0,Oct,New_Visitor,TRUE,FALSE
0,0,18,432.7666667,0,0.027777778,0,0,Oct,Returning_Visitor,FALSE,FALSE
6,0,17,462.3833333,0.009090909,0.022727273,31.99181419,0,Oct,Returning_Visitor,FALSE,TRUE
4,0,14,418.0933333,0,0.013333333,79.44353446,0,Jul,New_Visitor,FALSE,TRUE
0,0,13,328.9,0.015384615,0.046153846,0,0,June,Returning_Visitor,FALSE,FALSE
0,0,2,179.8,0,0.033333333,0,0,Nov,New_Visitor,TRUE,FALSE
3,0,35,1135.2226263,0.017647059,0.019206774,0,0,Jul,Returning_Visitor,FALSE,FALSE
10,0,3,256.95,0,0.001851852,0,0,Oct,New_Visitor,FALSE,FALSE
12,1,154,8239.574629,0.012549679,0.022587818,0,0,Aug,Returning_Visitor,TRUE,FALSE
6,0,25,779.1,0,0.003703704,0,0,Aug,New_Visitor,TRUE,FALSE
1,0,14,424.96666669999996,0.013333333,0.031111111,0,0,Oct,Returning_Visitor,FALSE,FALSE
1,0,40,2736.5,0,0.012357724,0,0,Jul,Returning_Visitor,TRUE,FALSE
2,0,18,1602.046667,0,0.017894737,0,0,Nov,Returning_Visitor,FALSE,FALSE
4,0,4,106.8,0,0.025,0,0,Oct,New_Visitor,FALSE,FALSE
0,0,3,145,0.066666667,0.133333333,0,0,June,Returning_Visitor,FALSE,FALSE
8,0,70,2314.9246507,0,0.009316323,67.30929078,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Aug,Returning_Visitor,TRUE,FALSE
2,0,36,637,0,0.005405405,0,0,Nov,Returning_Visitor,FALSE,FALSE
4,2,43,1749.7208329999999,0.009183673,0.02292517,28.05716135,0,Oct,Returning_Visitor,FALSE,FALSE
2,0,38,1156.696667,0,0.027642276,3.673829068,0,June,Returning_Visitor,FALSE,TRUE
3,0,59,2207.333333,0.003225806,0.034331797,13.18078221,0,Aug,Returning_Visitor,TRUE,FALSE
0,0,18,587.7333333,0,0.022222222,32.52380772,0,Nov,Returning_Visitor,TRUE,TRUE
0,0,21,1294.566667,0.035,0.067,0,0,Oct,Returning_Visitor,FALSE,FALSE
3,0,17,681.7666667000001,0.022222222,0.033333333,24.12558571,0,June,Returning_Visitor,FALSE,TRUE
0,0,77,1750.371795,0.021367521,0.031794872,0,0,Aug,Returning_Visitor,FALSE,FALSE
4,0,12,730.95,0,0.011764706,0,0,Oct,Returning_Visitor,FALSE,TRUE
4,1,36,823.37,0.005,0.034166667,0,0,Oct,Returning_Visitor,TRUE,FALSE
9,5,115,8567.349316,0.003225806,0.018928571,3.585439826,0,Aug,Returning_Visitor,FALSE,TRUE
0,0,21,192.9,0.059090909,0.104545455,0,0,Jul,Returning_Visitor,TRUE,FALSE
0,0,2,21.2,0,0.1,0,0,June,Returning_Visitor,FALSE,FALSE
6,3,51,2239.233333,0.003703704,0.014814815,11.27445733,0,Nov,Returning_Visitor,FALSE,FALSE
4,0,23,520,0.051851852,0.072469136,31.91414045,0,Sep,Returning_Visitor,FALSE,TRUE
0,0,9,257.9,0.011111111,0.044444444,0,0,June,Returning_Visitor,TRUE,FALSE
0,3,179,1782.472529,2.73e-5,0.025997611,0,0,Aug,Returning_Visitor,FALSE,FALSE
0,0,8,20.2,0.1,0.175,0,0,June,Returning_Visitor,FALSE,FALSE
13,0,21,998.0214286,0.004444444,0.014814815,18.09857173,0,Aug,Returning_Visitor,FALSE,TRUE
0,0,32,1028.566667,0.0125,0.015625,0,0,Aug,Returning_Visitor,TRUE,FALSE
0,1,56,1510.006667,0.074137931,0.094482759,0,0,Aug,Returning_Visitor,FALSE,FALSE
1,0,12,270.6095238,0.015384615,0.019230769,0,0,Oct,Returning_Visitor,TRUE,FALSE
2,2,66,2870.905092,0,0.010049751000000001,48.04390582,0,Oct,Returning_Visitor,FALSE,TRUE
1,0,35,442.68333329999996,0.017142857,0.026857143,0,0,Nov,Returning_Visitor,FALSE,FALSE
3,2,8,364.70000000000005,0,0.041666667,15.82044157,0,Nov,Returning_Visitor,FALSE,TRUE
6,1,8,1622.966667,0,0.02254902,13.86451214,0,Sep,Returning_Visitor,TRUE,FALSE
7,0,74,1657.9567817,0.00617284,0.016237507,0,0,Aug,Returning_Visitor,FALSE,FALSE
5,0,38,1971.8318129999998,0.005980066,0.015724311,24.51269374,0,Sep,Returning_Visitor,FALSE,FALSE
0,0,40,1178.496667,0.026666667,0.031153846,0,0,Aug,Returning_Visitor,FALSE,FALSE
4,0,16,778.9,0,0.011111111,10.17711218,0,Sep,Returning_Visitor,TRUE,TRUE
3,1,40,1382,0.074418605,0.090697674,0,0,Nov,Returning_Visitor,FALSE,FALSE
6,2,78,6095.780123,0,0.010699588,0.838988251,0,Nov,Returning_Visitor,FALSE,FALSE
4,0,25,641.4166667000001,0,0.007142857,0,0,Nov,Returning_Visitor,TRUE,FALSE
0,1,48,1062.812542,0,0.027253521,0,0,Sep,Returning_Visitor,FALSE,FALSE
6,0,14,905.5,0,0.010526316,0,0,Oct,New_Visitor,FALSE,TRUE
0,0,48,3025.333333,0.004166667,0.009375,0,0,Aug,Returning_Visitor,FALSE,FALSE
3,0,19,442.00303030000003,0.009090909,0.020295983,0,0,Sep,Returning_Visitor,FALSE,FALSE
0,0,11,192.7333333,0,0,0,0,Oct,New_Visitor,FALSE,FALSE
1,0,29,507.09999999999997,0.003448276,0.022988506,0,0,Aug,Returning_Visitor,FALSE,FALSE
0,0,39,1294.599603,0.002702703,0.011568387,0,0,Nov,Returning_Visitor,TRUE,FALSE
8,9,19,3504.8861112,0.009677419,0.011841507,0,0,Jul,Returning_Visitor,TRUE,FALSE
0,0,5,75.6,0,0,0,0,Oct,Returning_Visitor,TRUE,FALSE
8,1,33,1091.5269841,0.026315789,0.041315789,0,0,Oct,Returning_Visitor,FALSE,FALSE
4,2,23,994.7166667,0,0.01862069,11.28379079,0,Aug,Returning_Visitor,FALSE,FALSE
0,0,11,164,0.036363636,0.054545455,0,0,Jul,Returning_Visitor,FALSE,FALSE
6,0,4,160.5,0,0.022222222,0,0,Sep,New_Visitor,FALSE,TRUE
0,0,6,75.2,0.033333333,0.05,0,0,Jul,Returning_Visitor,FALSE,FALSE
0,0,17,639.7566667,0,0.011764706,63.45892077,0,Oct,New_Visitor,FALSE,TRUE
6,1,18,1104.1499999999999,0,0.002380952,0,0,Jul,New_Visitor,FALSE,FALSE
6,0,16,763.3,0.010526316,0.036842105,0,0,Sep,Returning_Visitor,FALSE,FALSE
12,0,98,2326.256263,0.001886792,0.017985395,0.129676893,0,Jul,Returning_Visitor,TRUE,FALSE
3,0,10,215.8,0,0.0375,0,0,June,Returning_Visitor,FALSE,FALSE
0,0,44,1341.716667,0.008888889,0.046666667,0,0,June,Returning_Visitor,FALSE,FALSE
2,0,9,105.1,0,0.006060606,0,0,Oct,New_Visitor,FALSE,FALSE
0,2,67,3374.9951327,0.01352657,0.021901262,0,0,Aug,Returning_Visitor,FALSE,FALSE
4,0,25,546.0166667,0.021428571,0.067517007,0,0,June,Returning_Visitor,FALSE,FALSE
3,0,18,381.51666670000003,0,0.018253968,0,0,Aug,Returning_Visitor,FALSE,FALSE
0,0,9,250.2,0.022222222,0.033333333,0,0,June,Returning_Visitor,FALSE,FALSE
6,1,29,1779.0333329999999,0,0.01620753,9.231934863,0,Nov,Returning_Visitor,FALSE,FALSE
2,0,18,185.7285714,0.010526316,0.024561404,0,0,Oct,Returning_Visitor,FALSE,FALSE
3,0,20,410.8,0,0.027272727,0,0,Jul,Returning_Visitor,FALSE,TRUE
5,0,12,322.4666667,0,0.035294118,0,0,Oct,Returning_Visitor,FALSE,FALSE
0,0,21,1041.733333,0,0.053333333,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,43,1606.45,0,0.004761905,18.51505467,0,June,New_Visitor,FALSE,TRUE
0,0,30,599.9190476,0,0.004285714,0,0,Jul,Returning_Visitor,FALSE,FALSE
0,0,19,1138.793636,0,0.007017544,0,0,Aug,Returning_Visitor,FALSE,FALSE
11,5,230,9250.3461487,0.006722689,0.01755845,2.664994971,0,June,Returning_Visitor,FALSE,FALSE
1,2,13,972.9990476,0.04,0.041666667,14.8397824,0,Nov,Returning_Visitor,FALSE,FALSE
2,0,19,1593,0.045,0.0825,0,0,Oct,Returning_Visitor,FALSE,FALSE
0,0,5,43.2,0.08,0.12,0,0,Jul,Returning_Visitor,TRUE,FALSE
5,0,84,1349.576046,0,0.006589147,4.17431402,0,Nov,Returning_Visitor,TRUE,FALSE
5,0,75,3486.163333,0,0.009824561,29.61151281,0,Aug,Returning_Visitor,FALSE,TRUE
1,0,23,2773.2,0,0.008333333,0,0,Sep,New_Visitor,FALSE,FALSE
10,0,29,5598.4785713,0,0.015740741,0.700155006,0,Sep,Returning_Visitor,TRUE,FALSE
0,0,6,222.4,0,0.033333333,63.55337685,0,Jul,Returning_Visitor,TRUE,FALSE
2,0,7,75.39999999999999,0,0.022222222,0,0,June,Returning_Visitor,FALSE,FALSE
0,0,27,263.2666667,0,0.038518519,0,0,June,Returning_Visitor,FALSE,FALSE
0,0,27,1871.9,0.014814815,0.020740741,0,0,Sep,Returning_Visitor,FALSE,FALSE
3,0,35,974.4333333000001,0,0.002631579,0,0,Oct,New_Visitor,TRUE,FALSE
8,0,49,3486.1690479999997,0,0.008471594,12.5740183,0,Nov,Returning_Visitor,FALSE,FALSE
6,0,22,703.3283333,0.017391304,0.021614907,12.39204312,0,Sep,Returning_Visitor,TRUE,TRUE
4,0,73,3865.1,0.079279279,0.08481982,0,0,Aug,Returning_Visitor,FALSE,FALSE
0,1,5,85.6,0.011111111,0.046666667,0,0,June,Returning_Visitor,FALSE,FALSE
4,3,26,4032.58095233,0.046666667,0.076388889,5.761347436,0,Oct,Returning_Visitor,FALSE,FALSE
0,0,3,0,0.2,0.2,0,0,Jul,Returning_Visitor,FALSE,FALSE
1,0,44,1329.425,0,0,0,0,Nov,New_Visitor,FALSE,FALSE
14,4,280,20398.108826,0.017486109,0.038980418,5.697658998,0,Jul,Returning_Visitor,FALSE,FALSE
6,0,8,1503.7666666,0,0.008974359,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,2,93.6,0,0.05,0,0,Oct,Returning_Visitor,TRUE,FALSE
1,0,98,3144.649444,0.018814433,0.037472815,6.153201384,0,Aug,Returning_Visitor,FALSE,FALSE
1,0,2,28.2,0.066666667,0.133333333,0,0,June,New_Visitor,TRUE,FALSE
6,0,18,472.4,0.008333333,0.05,0,0,Sep,Returning_Visitor,FALSE,FALSE
8,4,90,6351.5095247,0.042666667,0.066033333,1.464010432,0,Aug,Returning_Visitor,TRUE,FALSE
0,0,6,102.2,0,0,40.27815244,0,Oct,Returning_Visitor,FALSE,TRUE
8,0,32,5461.633333,0.008108108,0.051351351,0,0,Aug,Returning_Visitor,TRUE,FALSE
0,0,1,0,0.2,0.2,0,0,June,Returning_Visitor,FALSE,FALSE
4,0,59,1786.7966669999998,0,0.00952381,25.85442016,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,66,1216.352121,0,0,62.853261,0,Sep,New_Visitor,FALSE,TRUE
4,1,40,2215.10000033,0.018181818,0.023484848,9.869649371,0,Oct,Returning_Visitor,FALSE,TRUE
2,0,0,17.2,0,0.05,0,0,Sep,New_Visitor,TRUE,TRUE
3,2,62,2062.8013183,0,0.013128205,0,0,Jul,Returning_Visitor,FALSE,FALSE
1,0,25,1468.4222220000001,0.022666667,0.055466667,0,0,Jul,Returning_Visitor,FALSE,FALSE
6,1,38,3322.9769625699996,0,0.035895135,27.31414742,0,Jul,Returning_Visitor,FALSE,FALSE
2,0,32,618.45,0,0.003225806,0,0,Oct,New_Visitor,FALSE,FALSE
0,0,4,43.2,0,0.05,0,0,Jul,Returning_Visitor,FALSE,FALSE
3,0,46,1054.3190476,0.004081633,0.012244898,22.25592956,0,Sep,Returning_Visitor,FALSE,TRUE
0,2,377,11806.00804,0.032877299,0.04524582,0,0,Jul,Returning_Visitor,FALSE,FALSE
0,0,3,103.6,0,0.033333333,0,0,Jul,Returning_Visitor,FALSE,FALSE
0,0,4,14.2,0.1,0.15,0,0,Oct,Returning_Visitor,TRUE,FALSE
4,0,28,2798.72166667,0,0.009313725,0,0,Oct,Returning_Visitor,FALSE,FALSE
5,0,7,255.46666663,0,0.023076923,0,0,Jul,New_Visitor,FALSE,FALSE
0,0,6,111.6,0,0.016666667,24.9184548,0,Oct,Returning_Visitor,TRUE,TRUE
6,2,11,634.8666667,0,0.015,0,0,Aug,Returning_Visitor,FALSE,TRUE
0,0,8,286.7,0.05,0.075,0,0,Jul,Returning_Visitor,FALSE,FALSE
2,0,14,411.86,0.0125,0.029166667,0,0,Sep,Returning_Visitor,FALSE,FALSE
0,0,12,222.2557143,0.009090909,0.012121212,0,0,Sep,Returning_Visitor,FALSE,FALSE
6,2,32,740.4233333,0.001960784,0.014215686,0,0,Aug,Returning_Visitor,FALSE,FALSE
0,0,10,490.5666667,0.02,0.035,0,0,June,Returning_Visitor,FALSE,FALSE
0,0,94,9836.068333,0.007446809,0.028191489,0,0,Sep,Returning_Visitor,FALSE,FALSE
5,0,16,564.1,0.0125,0.0125,0,0,Aug,Returning_Visitor,TRUE,FALSE
2,0,8,924.61,0,0.030769231,0,0,Nov,Returning_Visitor,FALSE,FALSE
2,0,18,567.1933333,0,0.011111111,0,0,Aug,Returning_Visitor,FALSE,FALSE
6,1,18,1322.1013953000001,0,0.002777778,0,0,Sep,New_Visitor,FALSE,FALSE
9,1,310,8825.069277999999,0.002821317,0.012414294,0.875047932,0,Sep,Returning_Visitor,TRUE,FALSE
7,0,33,1421.46,0.021621622,0.040540541,0,0,June,Returning_Visitor,FALSE,FALSE
5,0,25,1227.683333,0.0125,0.01875,19.23268976,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,12,139.8,0.066666667,0.091666667,0,0,Aug,Returning_Visitor,FALSE,FALSE
1,0,23,565.2,0,0.002173913,0,0,Oct,Returning_Visitor,FALSE,FALSE
3,0,12,336.8666667,0,0.030769231,0,0,Sep,Returning_Visitor,FALSE,FALSE
1,0,60,2626.034935,0,0.009442743,0,0,Oct,Returning_Visitor,FALSE,FALSE
0,2,42,1993.8983190000001,0,0.004545455,153.5776975,0,Aug,Returning_Visitor,FALSE,TRUE
3,1,19,751.23333333,0.022727273,0.032424242,11.5952257,0,Nov,Returning_Visitor,FALSE,FALSE
1,0,27,1528.8999999999999,0.020689655,0.022413793,5.904407563,0,Aug,Returning_Visitor,FALSE,FALSE
2,0,16,1964.5,0.003703704,0.031481481,0,0,Aug,Returning_Visitor,FALSE,FALSE
0,0,10,155.9,0.02,0.04,0,0,Jul,Returning_Visitor,FALSE,FALSE
0,0,3,36.4,0.066666667,0.1,0,0,June,Returning_Visitor,FALSE,FALSE
3,0,24,1025.2866667,0.004571429,0.024838095,14.85337253,0,Jul,Returning_Visitor,TRUE,FALSE
5,0,70,972.3833333,0,0.002702703,0,0,Aug,New_Visitor,TRUE,TRUE
2,0,18,606.94,0.005882353,0.023529412,0,0,Aug,Returning_Visitor,FALSE,FALSE
4,0,1,413,0,0.04,0,0,Sep,Returning_Visitor,TRUE,FALSE
0,0,42,570.1832287,0.01,0.016547619,0,0,Aug,Returning_Visitor,FALSE,FALSE
0,1,14,331.55,0.013333333,0.017777778,0,0,June,Returning_Visitor,TRUE,FALSE
0,0,15,469.8681818,0,0.014285714,0,0,Nov,New_Visitor,FALSE,FALSE
0,0,31,881.4416667,0.017204301,0.02609319,0,0,Oct,Returning_Visitor,TRUE,FALSE
0,3,32,1317.9232514999999,0.001176471,0.013779093,0,0,Nov,Returning_Visitor,FALSE,FALSE
4,0,16,1405.7,0,0.005263158,0,0,Nov,Returning_Visitor,TRUE,FALSE
3,0,4,787.1999999999999,0.057142857,0.04,0,0,Aug,Returning_Visitor,FALSE,FALSE
15,1,48,1281.8248485000001,0.001724138,0.022131145,16.96712066,0,Jul,Returning_Visitor,FALSE,FALSE
0,0,12,797.84,0,0.018181818,0,0,Aug,Returning_Visitor,FALSE,FALSE
4,0,15,724.7,0,0.00625,0,0,Nov,New_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,June,Returning_Visitor,FALSE,FALSE
0,0,49,1023.96,0.034693878,0.057823129,0,0,Aug,Returning_Visitor,FALSE,FALSE
0,0,12,146.1333333,0.05,0.066666667,0,0,Jul,Returning_Visitor,FALSE,FALSE
7,7,20,923.45238094,0.027380952,0.033928571,0,0,Jul,Returning_Visitor,FALSE,TRUE
0,0,16,129.5833333,0.075,0.0875,0,0,June,Returning_Visitor,TRUE,FALSE
1,0,16,229.3333333,0,0.029411765,0,0,June,Returning_Visitor,FALSE,FALSE
11,2,158,2411.3884263,0.003614458,0.009762498,0,0,Aug,Returning_Visitor,FALSE,FALSE
1,0,24,1321.153333,0.034782609,0.049565217,0,0,Nov,Returning_Visitor,TRUE,FALSE
0,1,54,1310.196667,0.003636364,0.022545455,0,0,Sep,Returning_Visitor,TRUE,FALSE
1,0,83,1828.8000000000002,0.027380952,0.068650794,0,0,Oct,Returning_Visitor,FALSE,FALSE
0,0,16,340.65,0.060416667,0.063690476,0,0,Sep,Returning_Visitor,TRUE,FALSE
0,0,8,846.2,0,0.025,33.22292729,0,Jul,Returning_Visitor,FALSE,TRUE
0,0,4,39.95,0,0.05,0,0,Jul,Returning_Visitor,TRUE,FALSE
1,0,18,1103.7,0,0.026315789,0,0,Sep,Returning_Visitor,FALSE,FALSE
6,3,114,5226.9011,0.006666667,0.016180556,0,0,Nov,Returning_Visitor,TRUE,FALSE
2,1,114,3189.274762,0.017699115,0.042576205,0,0,Aug,Returning_Visitor,FALSE,FALSE
4,0,23,1990.2,0,0.011538462,0,0,Nov,New_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Nov,Returning_Visitor,FALSE,FALSE
3,0,16,454.9,0.010526316,0.033684211,0,0,Jul,Returning_Visitor,TRUE,FALSE
4,0,16,771.0833333,0,0.012037037,0,0,Nov,Returning_Visitor,FALSE,FALSE
3,1,2,151,0,0.033333333,0,0,Nov,Returning_Visitor,FALSE,FALSE
12,0,38,692.375,0,0.010852713,0,0,Oct,Returning_Visitor,TRUE,FALSE
8,0,85,2760.643186,8.88889e-4,0.01426455,0.898495409,0,Jul,Returning_Visitor,FALSE,FALSE
4,0,27,843.8933333,0.023214286,0.033826531,27.6509675,0,Sep,Returning_Visitor,TRUE,FALSE
0,0,37,456.15,0.121621622,0.131891892,0,0,Jul,Returning_Visitor,TRUE,FALSE
3,0,12,248.2,0,0.02,0,0,Sep,Returning_Visitor,FALSE,FALSE
4,0,2,245.4,0,0.04,0,0,Oct,New_Visitor,TRUE,FALSE
5,0,4,206.54999997000002,0,0,39.27673964,0,Aug,Returning_Visitor,FALSE,TRUE
4,0,34,481.2333333,0,0.022685185,0,0,Jul,Returning_Visitor,TRUE,FALSE
8,4,42,881.554762,0.015510204,0.011281179,0,0,Jul,Returning_Visitor,FALSE,TRUE
3,0,24,897.2,0,0.007407407,0,0,Oct,New_Visitor,TRUE,FALSE
9,0,97,2794.9734623,0.011455734,0.02697054,2.209972688,0,Aug,Returning_Visitor,FALSE,FALSE
6,1,35,2498.9957141,0.010833333,0.024333333,0,0,Nov,Returning_Visitor,FALSE,FALSE
1,0,22,853.768189,0,9.52381e-4,60.58437066,0,Nov,New_Visitor,TRUE,TRUE
0,0,27,1838.15,0.053205128,0.056282051,0,0,June,Returning_Visitor,FALSE,FALSE
10,3,486,25891.82795,3.23719e-4,0.011248517,0,0,Jul,Returning_Visitor,FALSE,FALSE
6,3,12,554.36666667,0,0.038596491,2.848312236,0,June,Returning_Visitor,FALSE,TRUE
6,1,110,1833.1494803300002,0.003448276,0.019359924,19.18310758,0,Aug,Returning_Visitor,TRUE,FALSE
1,0,25,1183.506667,0.008333333,0.0375,0,0,Oct,Returning_Visitor,FALSE,FALSE
0,0,65,6053.466667,0.005208333,0.026197917,0,0,Sep,Returning_Visitor,FALSE,FALSE
4,2,230,7110.933711,0.015327635,0.036530714,0,0,Jul,Returning_Visitor,TRUE,FALSE
0,0,1,0,0.2,0.2,0,0,Sep,Returning_Visitor,FALSE,FALSE
2,0,8,251.4,0,0.02,0,0,Oct,New_Visitor,FALSE,FALSE
2,2,10,1872.066667,0,0.023333333,0,0,Aug,Returning_Visitor,FALSE,FALSE
